1432,-1961,256,8204,-4728,-2282,
304,-1392,275,7435,-4860,-3382,
-535,-1222,61,6709,-6256,-3077,
-787,-1206,4,6061,-8246,-4135,
-323,-1525,176,5444,-10083,-5571,
912,-2363,112,6094,-10714,-6194,
2473,-3304,114,8245,-9643,-6479,
3785,-3919,-65,11602,-6836,-5858,
4409,-3622,-275,15511,-3135,-4494,
3927,-2537,-335,17946,34,-2515,
2694,-1176,-576,18707,1596,-259,
1058,2,-928,19253,720,418,
138,1490,-522,18104,-1100,-3104,
329,2652,-314,15291,-2737,-3924,
986,3184,130,11554,-3621,-1806,
1615,3023,593,8096,-3586,-2283,
2102,2053,668,6147,-2938,-2557,
2356,884,641,5722,-2058,-1288,
2295,-157,757,6769,-1296,-1356,
2222,-809,510,9143,-803,-2476,
2264,-715,345,11794,-311,-2978,
2364,77,186,13508,208,-2523,
2271,986,42,13764,353,-72,
2374,2467,511,13485,1485,-3359,
2417,3823,117,10761,2877,-5099,
2209,4051,153,7494,3474,934,
1580,3913,729,4066,3654,-334,
1152,2916,658,2806,3376,-3811,
1183,1957,628,2584,2709,-2551,
1492,1351,627,3539,2505,-2385,
2059,1232,746,4856,3118,-4062,
2784,1690,744,5516,4913,-3783,
2991,2306,566,5168,7300,-1809,
2321,2728,482,4149,9199,-1192,
1222,2807,436,2899,9829,-1503,
180,2701,446,1745,9091,-2100,
-470,2463,557,797,7394,-2899,
-505,2188,678,292,5642,-3766,
-12,2064,787,41,4569,-4083,
687,2065,753,37,4624,-3310,
1160,2133,712,-286,5660,-2651,
1109,2064,773,-513,6757,-1287,
714,2036,707,-547,7455,-1160,
235,1966,827,-645,7415,-2311,
9,1855,829,-592,6929,-2867,
-2,2028,750,-641,6516,-3185,
84,2356,883,-1276,6343,-3341,
148,2511,882,-2254,6348,-2385,
-15,2481,781,-3022,6493,-1619,
-408,2402,768,-3665,6384,-1878,
-816,2328,806,-4230,5762,-2079,
-983,2230,800,-4674,4956,-2524,
-807,2034,880,-5083,4362,-2947,
-483,1814,962,-5308,4234,-3070,
-183,1666,1025,-5199,4494,-2761,
-36,1657,1042,-5165,4941,-2476,
-146,1692,1017,-5157,5389,-2032,
-493,1853,1006,-5542,5544,-1763,
-904,1942,967,-6074,5258,-2284,
-1186,1949,986,-6702,4657,-3247,
-1218,1865,930,-7131,4045,-3916,
-911,1730,908,-7023,3501,-5206,
-612,1695,807,-6970,3130,-4299,
-388,1762,999,-8176,3537,-4546,
-347,1362,923,-8786,3985,-5886,
-463,894,787,-8934,4228,-4442,
-692,565,694,-8699,4340,-4059,
-984,337,593,-8178,4327,-4231,
-1095,291,874,-7769,4378,-4020,
-1382,341,496,-8174,3918,-4877,
-1696,61,455,-8368,3292,-6444,
-1832,-356,719,-8629,2460,-6099,
-1788,-678,708,-8436,1945,-6922,
-1738,-968,692,-8294,1574,-6574,
-1824,-1131,583,-7852,880,-4497,
-1890,-901,649,-6881,413,-5435,
-1929,-325,691,-7522,-114,-5506,
-1972,-79,656,-8872,-650,-4998,
-2166,-96,478,-9916,-1548,-4793,
-2388,-276,620,-11435,-2834,-2026,
-2450,-841,447,-12210,-4049,-2135,
-2450,-1842,770,-12085,-5298,-727,
-2408,-2644,-282,-10669,-6715,155,
-2049,-3288,62,-8258,-7463,-4575,
-1500,-3511,119,-5803,-7977,-4145,
-1137,-3143,326,-3707,-7465,-3518,
-1384,-2356,591,-3365,-8026,773,
-1487,-1618,396,-3214,-8558,-3007,
-1033,-1169,368,-3944,-8857,-4970,
-587,-1338,662,-5453,-8588,-3509,
-485,-2227,696,-5749,-8361,-4116,
-428,-3480,495,-3738,-8261,-5623,
-197,-4379,445,-374,-8017,-5403,
-59,-4381,285,3260,-7074,-5666,
114,-3300,461,6054,-6461,-5119,
-719,-1759,636,6261,-7175,830,
-1520,-389,656,4624,-8486,-4263,
-1623,-169,659,2145,-10420,-5546,
-1142,-967,437,303,-12229,-4370,
-295,-2457,202,364,-13217,-8136,
1256,-4229,-260,3369,-12686,-10088,
2779,-5223,-488,7939,-10279,-8282,
3585,-5211,-432,12135,-6686,-6164,
3172,-4466,-802,16405,-3775,-4317,
2080,-2794,-635,18722,-1388,-5152,
2074,-781,-789,18634,2960,-6531,
2173,1404,252,16105,4207,-2178,
1093,2978,853,10997,1399,13,
-746,2919,822,7257,-1350,1560,
-1579,1778,520,4710,-4728,-3536,
-868,13,309,4251,-7543,-5096,
796,-1411,51,5798,-8636,-4441,
2554,-2000,413,8449,-7500,-5546,
3840,-1872,411,11297,-5253,-3290,
4366,-1049,475,13070,-2524,-2024,
4290,51,322,14023,332,-2912,
3685,1223,257,13192,2612,-1293,
2493,2047,278,11456,3312,866,
1211,2463,517,9236,2670,-792,
468,2270,415,7792,1067,-1866,
376,1946,491,6986,-769,-1489,
958,1740,558,6840,-1739,-2713,
1836,1651,728,6777,-1552,-3475,
2640,1623,893,6850,-592,-2429,
3291,1779,1075,6820,1207,-3759,
3710,1944,955,6385,3833,-5145,
3592,1898,810,5831,6288,-1621,
2692,1900,600,5405,7957,-159,
1312,1713,559,5041,8155,-1362,
227,1604,459,5438,7111,-2178,
-226,1854,569,5436,5481,-2648,
-47,2211,645,5253,4060,-3616,
625,2607,797,4546,3333,-3638,
1458,3183,1034,3100,3940,-4532,
2047,3360,937,990,5396,-3370,
2022,2999,868,-748,7228,-760,
1356,2246,660,-1205,8550,-954,
554,1463,588,-498,8891,-2673,
62,1155,653,423,8582,-3532,
-198,1131,788,1084,7579,-1867,
-222,1499,901,1361,6720,-1807,
-136,1947,843,1241,6449,-3309,
-174,2346,821,685,6056,-2056,
-342,2760,1024,-736,5584,-1152,
-534,2815,1039,-2150,4950,-1814,
-579,2549,988,-3106,4211,-1678,
-451,2254,1087,-3711,3801,-1471,
-259,1890,914,-3455,3778,-2025,
-27,1796,1090,-3155,4140,-1972,
89,1796,1118,-3083,4595,-1623,
84,1829,1106,-3410,5148,-2081,
-25,1746,1058,-3771,5511,-2059,
-193,1613,1032,-3890,5855,-1348,
-463,1549,1019,-4033,6099,-1575,
-843,1521,985,-4073,5777,-1681,
-1185,1729,1137,-4316,5019,-1178,
-1317,1932,1190,-4710,4126,-1351,
-1010,1955,1246,-4985,3245,-2005,
-868,2010,1245,-5614,3136,-2112,
-738,1971,1255,-6327,3200,-2207,
-735,1796,1122,-6921,3365,-2103,
-832,1477,1072,-7376,3565,-2007,
-1036,1116,1006,-7378,3495,-1973,
-1113,877,1089,-7143,3329,-2405,
-1110,727,1049,-6924,3243,-2734,
-1063,771,1027,-6831,3382,-2758,
-986,840,1041,-6854,3518,-3630,
-986,997,1101,-7447,3490,-2650,
-1171,1054,1104,-8045,3344,-2310,
-1359,1021,1124,-8816,3095,-3211,
-1421,583,1315,-9969,2856,-3886,
-1519,-218,899,-9414,2212,-3408,
-1612,-911,982,-8178,1621,-3611,
-1572,-1339,1226,-6464,854,-3740,
-1498,-1311,1285,-4539,181,-3322,
-1383,-845,1358,-3338,-255,-3814,
-1211,-38,1225,-3262,-411,-3565,
-1091,799,1158,-5054,110,-2777,
-1319,1051,950,-7582,715,-2866,
-1772,586,614,-9330,667,-2511,
-2327,66,408,-10248,-159,-2740,
-2670,-436,582,-11118,-1386,-4010,
-2701,-1338,1094,-11721,-3219,-4332,
-2319,-2898,936,-10065,-4880,-4886,
-1655,-4301,922,-5907,-5911,-5586,
-808,-4540,690,-877,-5892,-5116,
-439,-3448,895,2096,-5112,-3037,
-771,-1774,1019,2657,-4293,-2677,
-1474,-328,1092,1307,-4490,-1659,
-2066,656,1007,-1344,-5587,-1544,
-2296,860,864,-4652,-6786,-2199,
-2276,307,446,-7550,-8027,-2171,
-1989,-937,568,-9386,-9162,-5305,
-1115,-2900,92,-7971,-9888,-5966,
-63,-4628,1217,-5185,-10222,-6118,
2065,-6156,1337,-421,-7340,-11152,
4632,-6949,369,8947,-3461,-7768,
4329,-4714,737,13644,2384,2346,
1185,-1255,636,14724,3726,3320,
-1848,1895,983,11504,1915,-3608,
-3629,3420,1222,5128,-2719,-2352,
-3919,3039,1190,-1683,-7595,-1975,
-2712,640,624,-4632,-11251,-7615,
86,-2415,311,-2848,-11929,-10671,
3056,-4484,582,1889,-9479,-6873,
4434,-4637,1112,6401,-5323,-3189,
4014,-3566,1289,8989,-1264,-2141,
2483,-2581,1271,10546,685,-137,
990,-1725,1149,10773,102,1928,
-153,-1084,18,12620,-1024,-957,
-875,480,799,12242,-2995,-2439,
-645,1558,869,9451,-5932,-117,
562,1628,1026,7122,-6759,-3820,
2149,793,1233,5107,-5472,-3765,
3045,-392,1316,4957,-3037,1196,
2576,-937,1174,6270,-724,2915,
1052,-639,1310,6925,-360,3132,
-276,-73,1212,6876,-2012,1637,
-622,170,1387,5826,-4172,-1318,
276,-663,1097,5729,-5693,-2720,
1813,-1543,743,8140,-5451,-2906,
3007,-1348,562,11535,-3675,-1911,
3330,163,524,13931,-1739,-404,
2925,2373,821,13156,-476,696,
2433,4082,1109,9679,197,-364,
2121,4538,1487,4657,574,-781,
2109,3547,1733,387,1124,-974,
2218,1452,1387,-714,1849,-860,
2149,-640,1276,1101,2784,-561,
1868,-1990,1035,4891,3631,-279,
1451,-1925,758,9065,4173,-368,
973,-536,571,11659,4279,-758,
530,1468,556,11934,3728,-1021,
292,3429,753,9706,2634,-1054,
385,4690,1024,5809,1541,-1443,
761,4919,1341,1263,837,-1981,
1329,3940,1423,-2029,726,-1163,
1910,2408,1323,-3159,1508,-1142,
2312,890,1211,-2066,3051,-1548,
2389,-67,1197,127,4819,-856,
2104,-228,1052,2713,6499,-303,
1429,351,970,4524,7458,-276,
628,1227,959,4930,7490,1,
-111,2073,943,4485,6566,106,
-346,2855,1144,3002,5323,-2430,
-125,3082,1148,1182,4274,-3146,
252,3042,1337,-770,3642,-1632,
928,2640,1401,-2115,4248,-4215,
1377,1872,1159,-2638,5219,-2773,
1338,1280,1353,-3032,6468,-383,
931,426,901,-1466,7528,-829,
-609,978,1018,1337,7607,-1122,
-709,1118,1048,1711,6868,-315,
-830,1683,1198,1708,5881,-1558,
-612,2214,1257,1002,5204,-2799,
-284,2600,1333,-614,4858,-2087,
-151,2603,1271,-2428,4905,-954,
-310,2067,1212,-3587,4997,-832,
-654,1263,1191,-3455,4751,-1056,
-893,708,1149,-2454,4193,-1003,
-884,506,1164,-888,3685,-1031,
-737,848,1248,148,3095,-921,
-744,1320,1097,1417,3403,-779,
-610,2676,1467,281,3568,-1852,
-550,3700,1239,-1794,3661,-2005,
-493,4205,1435,-5668,3995,-2983,
-452,3288,1151,-8784,4201,-1964,
-527,1563,883,-9374,4487,-914,
-742,-19,839,-7323,4728,-1231,
